Symbol,marketCap,trailingPE,forwardPE,priceToBook,trailingEps,forwardEps,bookValue,payoutRatio,beta,fiveYearAvgDividendYield,52WeekChange,averageVolume,enterpriseToRevenue,profitMargins
CSCO,0.37703108557976067,-0.08721597801567726,-0.13835061424744535,0.0730266072948411,-0.2481692636109297,-0.25719516706944406,-0.04608933994446137,-0.041517766827044354,-0.031913553095920255,0.7259851322195862,0.7054710481236961,1.000271736899435,0.029098366364774014,0.30639346450730215
ACN,0.05866612998111953,-0.18150996603668873,-0.1763282935957898,0.0597946913188135,0.16483770349078122,0.11973568402233957,-0.04423926654399838,-0.05827107296331351,0.6950248326073111,-0.22868719251288624,-0.9412951042978516,-0.08554310659276082,-0.3948290005474909,-0.19012566159979186
NOW,0.14127259654407565,0.7891248726846903,0.8064066418449803,0.1765076991553891,-0.002085945712826972,0.21721141050920195,-0.04403266793623069,-0.1133839168992577,-0.13210057420245516,-1.170370778133352,-0.306438181838155,-0.33982693061664954,1.312776388111862,-0.0011796959367008431
AXP,0.2758349301831519,-0.1403138792191239,-0.010365355454589066,0.08675941966108189,0.28314699094179213,0.15865184858933784,-0.04438964291909862,-0.09560120084382966,0.7323037241818359,-0.43001264874898587,0.7210313229630738,-0.2645483520125508,-0.1635344454496321,0.17597494095166427
MCD,0.1898871545973322,-0.1281763498034157,-0.021339623481452973,-0.7448688226678909,0.14418735513569564,0.06562368376727522,-0.046846868172942896,-0.04572589020605638,-1.1083415473103202,0.264884893743358,-0.1439118758004797,-0.22818121728798607,0.6935125909737605,1.32380045809178
PEP,0.15528812336798717,-0.10764874928536583,-0.20331505357592466,0.11096421765275784,-0.13158083852284255,-0.08188711144858499,-0.04597675070084492,0.006083800858123874,-1.2155183605870785,0.7389738713315925,-0.5239563048206136,0.1096604192976142,-0.3371067474634548,-0.41887601773238325
BX,0.1126253223213485,0.04540186353751429,0.012310271494646694,0.1438092179585729,-0.20815921367295143,-0.18566355029391382,-0.046142763130352246,0.025088229021403955,1.8297010949069057,0.9727711753477082,-0.5405966204187121,-0.17170294491282206,0.7692139064938078,0.5351438563709764
IBM,0.3575043176544698,-0.010424086948665562,0.11702148912994112,0.1116337360480909,0.003076641375944457,-0.008502343979388224,-0.045219512028926497,-0.02304501016595127,-0.595756788160606,1.5637588049440008,1.216036601959951,-0.051526747470821185,0.009632313802476117,-0.11373257091642301
DIS,0.16724921969146062,-0.21278454004983025,-0.06726076158301512,0.029151643334165128,-0.08296647677024535,-0.21086639972777937,-0.04372906787982646,-0.08767137921194053,1.3101265435869685,-0.27414777940490875,0.3169730383868917,0.15841810664982559,-0.34251398428631535,-0.10451398729404945
LIN,0.1482615090501766,-0.10433845617821486,0.0002601093948842543,0.06010681692200076,0.28443763771398495,0.2264771639775349,-0.04266919434004745,-0.06879138706692337,-0.2858760019473696,-0.31311399674092794,-0.38375427428580494,-0.3198602711388072,0.18901739540087392,0.5352152470743414
TMO,0.1940337922893851,-0.05016937680570806,-0.0068915356535507385,0.05197660290656538,0.3868289483079507,0.4688692747091243,-0.040106956572654354,-0.10239980990726665,-0.17170939650038766,-1.0145059087892752,-0.12101437485543089,-0.29968701160720856,0.0672193859659407,0.09579446268841814
MS,0.3015761697255535,-0.22117828662087968,-0.09733000832769208,0.03715379233890272,0.062016177306084413,-0.10783122115991722,-0.04368804736672145,-0.06958323484674549,0.8022016458840696,0.745468240887596,0.9626535062618329,-0.059420108975303296,-0.32061467515373027,0.7092257630658536
ABT,0.19868713933563645,-0.23421627353449623,-0.008155764881827916,0.052630569275288724,-0.015422629025486368,-0.2104957695890461,-0.04524605471387679,-0.08040897160404253,-0.6609948484160243,-0.059833584056802676,-0.011991040615008108,-0.022814790596426087,-0.011455909806679876,1.3005036492044504
ADBE,0.029410946804341892,-0.1749926055227228,-0.20908819028589215,0.12972969680375157,0.3317613526943894,0.35990401392152915,-0.045307778521243035,-0.1133839168992577,1.188970145969763,-1.0924383434613136,-1.010473847734347,-0.13193553319221024,0.14346142516827406,1.1670123239931591
AMD,0.6694932866253596,1.284020374874137,0.7054063400207758,0.08057011849238979,-0.2864584511859841,-0.212719550421446,-0.044884977679698373,-0.1133839168992577,2.130262158226511,-1.170370778133352,2.147808790867123,4.110656228605766,1.1977374247055042,-0.29353137939158835
PM,0.22096284481917391,-0.1795705149725398,-0.112005673325609,-0.19250591725792784,-0.056293110144926516,-0.13488722128744937,-0.04699854755257705,-0.02428934319939743,-1.1665898153955152,1.9793984565282061,0.1515405598838327,0.014703166906796397,0.23024757617518535,0.5640145712453669
ISRG,0.14745067674015186,0.3770805789143253,1.1913218854814023,0.12347692588698453,-0.03392189942691716,-0.11042563213105042,-0.04435808125372135,-0.1133839168992577,1.470891763502106,-1.170370778133352,-0.048849606376705657,-0.27777769936513363,1.904868820215089,1.0645354356978476
PLTR,0.8297514454100114,7.041726609082219,11.043469409077282,0.8284149582487583,-0.34496777152539315,-0.38432130465497183,-0.04653955214064562,-0.1133839168992577,3.7635435953353746,-1.170370778133352,8.16820126374984,4.175045334264443,17.77172937229643,0.6076779543846063
GE,0.4504975771838217,0.042808092815372706,0.917132493669503,0.18164510587020977,-0.03607297738057189,-0.20753072847917953,-0.045799542084231294,-0.09281840957706364,1.1959599381399866,-0.9235847350052301,2.0190650145537257,-0.15611834201427285,0.33866267447353887,0.3331917765813034
INTU,0.13740713125116782,0.13086558649129726,0.16201415586223772,0.10540261229762797,0.23066068887261637,0.4221698772287264,-0.043252457776973466,-0.07896101517255452,0.636776564522116,-0.7936973438851658,0.06978783165240726,-0.30978831318745065,-0.6914159402813905,0.49055146507983843
GS,0.2609039269938747,-0.2300275541846825,-0.14335866424638216,0.03320710997932688,1.7613677606933322,1.1385979354002287,-0.02986500312002343,-0.08350850334019655,1.0142253417141787,0.2583905241873549,1.2644070863168795,-0.3176624856012875,-0.7291314171208426,1.09998066980106
CAT,0.31744017107550937,-0.08570516636376191,0.03851765324625859,0.1386151853343566,0.4788950847243738,0.4192048361188598,-0.04453268386126713,-0.08003567259898145,1.1307218778845685,0.031087589727242394,1.2865820729628994,-0.22888456839257026,-0.05309163334270587,0.04698580363097061
TXN,0.041845169040997346,-0.08491195494691683,0.08356409214455654,0.09801240091635426,-0.12168587993603072,-0.18381039960024725,-0.04577743926658177,-0.0012917272147681645,0.033324507159497994,0.5636258933195059,-0.7315971967586455,0.09620132551734502,0.526564154067942,1.1095568143686663
QCOM,0.15219597577206237,-0.21406687982432868,-0.25270831452654086,0.08196225767100987,0.08825932834067227,0.0515397384954092,-0.045448840826897076,-0.0758275446951056,0.5761983657135139,0.1804580895153163,0.1029013689771656,0.2091245693555027,-0.06647454447928569,0.935046277604936
VZ,0.08689905867237675,-0.31119644345015246,-0.42325649647384894,0.026570374854659476,-0.1561031271945066,-0.2264328655545787,-0.04545791359920736,-0.04771683029935238,-1.4298719871405956,2.6807903685765533,-0.25952391316214996,1.2448324412268097,-0.3606282276428981,0.05334593636320024
BKNG,0.07714495976365782,-0.049496043872640415,-0.008894946560223738,-0.32755786777041285,6.2614228397390574,7.375932540143224,-0.053734839695826916,-0.0857369976543176,0.8651097754160798,-1.170370778133352,0.025184111613238653,-0.4387779031647921,0.16482001061857304,0.4065834205813013
DHR,0.052116647627983445,0.07186120707442155,0.03278720548464525,0.040144398918258634,-0.14835924656134955,-0.09115286491691792,-0.04317065804789936,-0.08475284089850656,-0.41402219173479804,-0.9105959958932237,-0.5498341987983956,-0.1544324646692191,0.24863218137291115,0.05384617152191503
T,0.10509211096854025,-0.3157832343844716,-0.3541512026401415,0.026480103853065155,-0.22579805289292035,-0.3187197700991747,-0.045908656649090614,-0.07247914770972151,-0.8287498605013852,3.1353962374967783,0.1943663714962376,2.6648739803567874,-0.3294014349908786,0.29931878158193137
BLK,0.08542105031005294,-0.10552349842771253,-0.06732556393691425,0.044144189584357445,1.3143737619238762,1.4180530600051497,-0.03133546786626997,-0.053022229767953524,1.1237320857143447,0.34281732841539664,0.03776604647469868,-0.41224581205455146,0.3331202567301068,0.9258989774926792
RTX,0.24902504832533104,-0.010073095854821898,0.12376764219876113,0.04723655017569483,-0.14835924656134955,-0.17528590640938094,-0.04433810185086785,-0.0525244981382774,-0.7728315231395981,0.30385111107937735,1.2709113235431044,-0.1204188681790066,-0.25762036616740513,-0.42988122695518916
SPGI,0.05050898546829085,-0.012012859495488514,0.1394505542588382,0.05583672718019824,0.23324198241700209,0.22128834203526843,-0.041389981703724606,-0.08220760498378153,0.48766099822401765,-0.6443268440970918,-0.16909698701836293,-0.3444346270088995,0.7709712584612375,1.0297335040087423
PFE,0.026990355709544386,-0.2612721424091287,-0.4213534443681204,0.02653341339093586,-0.27656349259917234,-0.2931462905265758,-0.045907257125702323,-0.01163104676444202,-1.1992088455232244,1.9339378696361842,-0.4945745401229389,3.472197625980377,-0.29060451078685434,0.2259985282852987
HON,-0.006473278159417818,-0.17704681528285973,-0.1682324273424853,0.08474617992767877,0.04997014076561788,0.006322861569944478,-0.04538455926989017,-0.059447539826329436,0.16147069694692642,0.10902002439928088,-0.08861349973112524,-0.12630222843769187,-0.18070242236221423,0.09922464663389034
NEE,0.09579623695904063,-0.12207550288849776,-0.05527731090813399,0.04195013658001752,-0.22235632816707274,-0.265349030121577,-0.04540468345102522,-0.03385943476362732,-0.763511800245967,0.40126665441942544,-0.05491773828672891,0.2921379194698015,0.7000012751611931,0.7894777034946305
CMCSA,-0.06874191984865688,-0.35359960808386076,-0.4811859827176863,0.021055435443640552,-0.09888445362729047,-0.23940492041024483,-0.04539020562287051,-0.08896096427751858,-0.09016182118111511,0.5766146324315122,-1.1400866888473706,1.3869696942564775,-0.4798577995869726,0.332405692760466
ANET,0.15921712388877104,0.2642054259078077,-0.21506989300067555,0.19015740889358448,-0.2481692636109297,-0.0411177961879201,-0.04624159843722172,-0.1133839168992577,1.1540211851186464,-1.170370778133352,1.5475792522717347,0.19839704636186917,2.527917683129193,1.9447350714634393
AMGN,0.07111854792829223,-0.14098518579407696,-0.2644277433360576,0.222753740520721,0.16870964380735975,0.36435157558632897,-0.04599426887291212,-0.02772824424904529,-1.1642598846721073,0.8234006755596343,-0.34071411007314467,-0.2847012278019465,0.11710114565682897,0.3769266218860734
PGR,-0.0204399835707481,-0.28133585781795234,-0.2531301661838791,0.04418494682369911,0.4255483514737362,0.10972867027654001,-0.043743159632563706,-0.08296551967838856,-1.5417086618641698,-0.04684484494479624,-0.6377922816473284,-0.21768448604215188,-0.49107781599440814,-0.07878760770300816
LOW,0.008588370980167926,-0.19355103865044368,-0.149820339223965,-0.10344282655694446,0.16655856585370496,0.0663649440447419,-0.04764088052837428,-0.07022802794514249,-0.23228759530899032,-0.05333921450079946,-0.4832392440810375,-0.2492254524708559,-0.4207837372972214,-0.3915775062307502
SYK,0.019593780664416572,0.10471191045317126,0.057376967757256814,0.072961554329545,-0.030049959110338625,0.0997216565307404,-0.043911054179731145,-0.06344073217254245,-0.06686251394703717,-0.527428192089034,-0.23733974832104285,-0.35617103324299393,0.14035226399512918,-0.11509038779258855
UNP,0.0032015982730573,-0.2018591284771504,-0.16540580911932062,0.0849294484183436,0.149349942224467,0.04709217683060936,-0.04525228017998332,-0.061528977196593455,0.20573938069167477,0.23890741551934513,-0.31903489698459375,-0.15005832265649563,0.20483356310774095,1.0753978277828404
TJX,0.06369443595912032,-0.057165744665255175,0.16482499773492365,0.1847898684854967,-0.1690095949164351,-0.23125105735811186,-0.04627571785223965,-0.07344068127750651,-0.13676043564927076,-0.34558584452094404,0.506530663404216,-0.09061850906984255,-0.30763730677886497,-0.36406457250144225
KKR,-0.044619237428418085,0.19614835628512853,-0.1306833344296667,0.051205121376477696,-0.2666685340123605,-0.17676842696431422,-0.04526941227663306,-0.07549949206609657,2.1745308419712592,-0.5988662572050694,-0.5394525517048204,-0.16547731698286142,0.34961232903983136,-0.29367441091589797
SCHW,0.09298979197002348,-0.16677302874302022,0.0054505817321295795,0.04999772046650344,-0.1741721820052065,-0.26090146845677725,-0.04552480116528211,-0.08530713671993556,-0.031913553095920255,-0.35857458363295047,0.7729016032746129,0.21345555458070498,0.20267066837859674,1.5899255625279944
ETN,0.05049539484500328,0.01643194852466914,0.20609762753921493,0.09072875337084414,0.07062048912070344,0.0448683959982095,-0.044353737905274936,-0.06831627296919349,0.4480521759260849,-0.07931669272481234,0.21763584579607045,-0.2885476324890648,0.13886527386884265,0.10158289809640243
AMAT,0.13933744903480616,-0.09652362287489491,0.00593628120787576,0.10671641625557328,0.003076641375944457,-0.0426003167428534,-0.045478665152895774,-0.0909745286900566,1.943867700353888,-0.6378324745410887,0.5578214152100731,0.16970808652995942,0.1846916059425855,0.7285920099246652
BA,0.06188871760881818,-0.4019059117515093,10.895099328969325,-0.17471644466843336,-0.9476998141394526,-0.38432130465497183,-0.04718468416321942,-0.1133839168992577,1.1423715315016072,0.4402328717554448,0.6898034046438715,0.10240798835382749,-0.3796887374434814,-1.8493342208908845
BSX,0.04042747608946219,0.1663573782098637,0.292441195986077,0.07516039742910355,-0.2774239237806342,-0.2983351124688422,-0.045929359943351844,-0.1133839168992577,-0.8520491677354631,-1.170370778133352,0.3511219365265756,0.1939549585418026,0.4331541379530266,0.05348886069426172
C,0.12206384171576729,-0.24808519661709064,-0.2698011550516691,0.020188062244216425,-0.05156073864688607,-0.13525785142618268,-0.04142854098604331,-0.07716238179281551,0.8790893597565266,1.1351304142477885,1.5264093648970747,0.5551245560942231,-1.247820609353738,0.4149445654105552
UBER,0.18181380020824342,-0.21879993501191705,0.47585312245010364,0.10177854423202597,-0.10533768748825467,-0.3142722084343749,-0.04613759937164373,-0.1133839168992577,1.1633409080122776,-1.170370778133352,0.7043307122367413,0.8041631877883948,-0.09945868909873495,0.9286145397828446
COP,-0.040619737889313265,-0.2739365033776219,-0.3520566601089386,0.027583138689250074,-0.03693340856203381,-0.10412491977258406,-0.0441264842626732,-0.06607646536423546,-0.8031206225438995,0.48569345864746716,-0.6855184116872648,0.03787776447989933,-0.39739743803834965,0.1275951263495663
PANW,0.045693636694862295,1.0657777256755552,0.1628283746361877,0.19553862119618018,-0.2886095291396389,-0.13488722128744937,-0.04609484151916016,-0.1133839168992577,-0.4839201134370319,-1.170370778133352,0.4225974798289371,0.051527405183618494,1.4317355982147932,-0.09901144342548712
ADP,-0.055451862742220026,-0.12827244013634825,-0.01720542420978811,0.17209063161548624,0.07793415416312957,0.0011340396276780162,-0.04590050080589679,-0.04459467424395637,-0.36043378509641905,0.09603128528727445,-0.4567417578214409,-0.3224537850048084,0.00354917237675804,0.4363831436075907
DE,-0.008040168449247688,-0.14204053034574196,-0.09204177564722826,0.059872283759072366,0.46641883259317635,0.4199460963963266,-0.04216594503338979,-0.07599722935185252,0.11953194392558614,-0.38455206185696333,0.2814453593540802,-0.35147090068646847,-0.12608933045132292,-0.13681488611391218
FI,-0.2133378119277862,-0.2933878975560773,-0.47501530849053014,0.02467803077197702,-0.07952475204439775,-0.024068809806187544,-0.04440262470501067,-0.1133839168992577,-0.06919244467044497,-1.170370778133352,-2.0577547473589335,0.08608695743569082,-0.27519388584170185,0.24043388572249397
BMY,-0.07931506908892016,-0.2348935945127893,-0.47094028246485403,0.06076164444252103,-0.23010020880022983,-0.14118793364591575,-0.04622046080811584,-0.018927384063907253,-1.481130463055567,1.2909952835918659,-0.6577301081738874,0.6207853683360507,-0.33007733959373614,-0.07928784286172295
LMT,-0.035388096718268924,-0.10891083625721927,-0.18426135851810385,0.1900439006034677,0.4143627461147315,0.640100398803917,-0.04536327686250275,-0.030194295046423295,-1.6442256136941125,0.5636258933195059,-0.44051499955515305,-0.3523600201082719,-0.44714401680866644,-0.5685178280846886
GILD,0.05299625672858469,-0.1982656733804906,-0.2089621916010605,0.08063462990861772,-0.0799549676351287,-0.12636272809658308,-0.045826519104026235,-0.0583955067191445,-1.4578311558214891,1.3299615009278851,0.7953843629263303,0.06761413506500515,0.07168035634480055,1.0147979114128325
NKE,-0.08177397975103126,-0.05561204535941515,-0.13022266499568835,0.07871998268489469,-0.2739821990547866,-0.2820273863645763,-0.04622017125155275,-0.020567647208952256,0.741623447075467,-0.30661962718492475,-0.6438373241705804,0.5204982526863653,-0.4063193787960695,-0.5322150265564588
CB,-0.04316378650557296,-0.27657712824191244,-0.3320280661361577,0.026004773708296028,0.6716316693718389,0.47331683637392413,-0.037866223109150145,-0.0956125141346666,-1.010484456927193,-0.16374349695285403,-0.15814672495129567,-0.32039062176469485,-0.38725886899548617,0.19727073774196946
UPS,-0.11116428292627957,-0.24515953430418516,-0.36133633597539094,0.06068395040016013,-0.07952475204439775,-0.07521576895138528,-0.045759728056805844,0.0011403871037468428,0.22903868792575274,1.3429502400398916,-0.9512310632530959,0.16564492725084454,-0.5339301678155778,-0.5382893106265657
ADI,-0.030777898964962292,0.23879780534636072,0.17699124195635968,0.04420142905207804,-0.18879951209005877,-0.12228579657051658,-0.04331649803684446,-0.003429732170432947,0.2546679258832382,-0.059833584056802676,0.061911224877030234,-0.20703513805982401,0.8757364719041602,0.3692086365465954
MMC,-0.09510001644143329,-0.17298554092425122,-0.14646612802294262,0.06744401765314086,0.0009255634222896823,-0.052236700349919646,-0.04516782618241419,-0.06685700437808448,-0.3930528152241279,-0.26765340984890557,-0.7127433147869169,-0.26475106944874466,-0.14771827774276503,0.1371710565306761
MDT,-0.029026898785279413,-0.13333663241965776,-0.2356851285773917,0.03475678371037794,-0.20213619540271816,-0.1849222900164472,-0.04485713199021415,-0.025578927133759508,-0.437321498968876,0.6870189148835668,-0.12214077105583933,0.06591175659531094,-0.14961081063076623,-0.003966720392396978
VRTX,-0.043810707662008175,-0.07486593968195462,-0.042736703170044306,0.07364738824689537,0.2461484501389305,0.2939318492269986,-0.043426095195975595,-0.1133839168992577,-1.2784264901190894,-1.170370778133352,-0.5781423625761872,-0.31953510191795115,0.5427858645365237,1.2987885572317146
MU,0.3086043939519078,-0.06861024882728245,-0.16098198787071638,0.0588997306826144,-0.03134060588253148,0.07526006737434146,-0.04433047686137304,-0.10652874839517484,1.3334258508210464,-0.9560565827852461,3.2638251678531542,1.2735467127385978,0.23524927023633144,0.6548429836348483
SBUX,-0.08306712942883057,0.1334483415858161,-0.06745784664706259,-0.10682977701779912,-0.287749097958177,-0.26386650956664376,-0.04698744788432511,0.05594781177965172,0.04264423005312917,0.23890741551934513,-0.6305896068558181,0.22245381944459652,-0.2673533924485541,-0.46496915023074814
PLD,-0.029730952975149445,-0.012689231965727913,0.2911911257009186,0.03258757094034514,-0.20988007603587527,-0.27127911234131014,-0.04392823453580806,0.01782582254472192,0.7253139320116122,0.5506371542074994,0.08599897473425644,-0.20987400348948382,1.6055782620697592,1.5408309118840933
GEV,0.0669850141429904,0.6184705432040651,1.5891156689346553,0.19087424624848048,-0.09372186653851908,-0.14600612544944888,-0.0451223658020084,-0.09957177000201663,-2.282626631907848,-1.170370778133352,2.276225731112069,-0.24330647666260727,-0.1409592317141894,-0.6544868346567343
LRCX,0.16939253211940478,-0.018257901191558602,0.35671879399892537,0.20742364052184187,-0.1629865766462018,-0.24348185193631133,-0.046269540645560304,-0.08966231930523653,2.006775829885898,-0.49495634430901797,3.04531117793466,0.41251257840182204,0.6579600088634526,1.1416432552297715
MO,-0.0760131279459102,-0.28533765641019826,-0.3636533117909064,-0.343758786562332,-0.13244126970430445,-0.20345379695311308,-0.04673625756584092,-0.024436412586630044,-0.9499062581185905,3.8822487364371483,-0.03939276858151091,0.1515768598390479,0.0923630371922421,2.165195852125556
SO,-0.05901717369106041,-0.1521503543343117,-0.07278577209503334,0.03984806800301219,-0.18492757177348024,-0.2416287012426447,-0.04512613003732863,-0.0312123894123133,-1.3203652431404296,1.265017805367853,0.016997355360664036,-0.09382592450504666,0.13724310282198443,0.12437932890068609
EQIX,-0.10653579586312176,0.42089583060146746,1.0059094382320513,0.06792062324954047,0.11149097024014355,0.09416220444974069,-0.03970196345973998,0.07719203623573022,-0.16937946577697988,-0.007878627608776924,-0.3519787559539197,-0.42122884511108255,0.827747245101273,-0.13445663465140012
CRWD,0.023109015969600948,-0.4019059117515093,2.782674271232146,0.37445258386740116,-0.40906989454430454,-0.24348185193631133,-0.0459374192676913,-0.1133839168992577,0.4853310675006096,-1.170370778133352,2.0265232597635396,-0.22924856378905092,3.423626462836038,-1.4665828623086168
PYPL,-0.14728177615007573,-0.2539937227456355,-0.27395518744965,0.04234949794530411,-0.1436268750633091,-0.22050278333484566,-0.04562436036355932,-0.1133839168992577,1.08645319413982,-1.170370778133352,-0.513387645946982,0.5978096802473015,-0.4190263853297917,0.09157826638427426
SHW,-0.09760404198250175,-0.038089372247752065,0.07259223697129519,0.2008331264621784,0.08266652566116998,0.07192439612574161,-0.04579370269354222,-0.07930037996118453,0.5202800283517268,-0.6183493658730791,-0.4052108342207665,-0.30756730661027853,-0.11554521864674498,-0.18812476384223248
ICE,-0.10370450961087786,-0.11606948522194115,-0.0717678395383473,0.039520470273897386,-0.12168587993603072,-0.15193620766918195,-0.044235019714406326,-0.0744361513241545,0.24534820298960702,-0.37805769230096015,-0.3632296388162935,-0.19162069834252188,0.7246042027052085,1.3398793024118496
CME,-0.07572585287019241,-0.12627680074852263,0.030913425800645274,0.04420473358646485,0.08653846597774852,-0.017397467308987846,-0.042879605442562536,0.003900554051270853,-1.2877462130127204,1.0766810882437596,0.35539382926503693,-0.31545835347736767,1.360765614914749,3.2347698692365947
AMT,-0.10443318042557319,-0.09776626543164904,0.04526452221669684,0.21736646168484802,-0.08855927944974767,-0.15008305697551538,-0.04625284288375521,0.007859809918620888,-0.26490662543669946,0.5896033715435187,-0.6191822872004364,-0.2407727700402124,1.0368721292254037,1.0308054364917023
APH,0.10253568852033415,0.10665968251979065,1.0930708845055792,0.14740522707473216,-0.22880956202803698,-0.32168481120904124,-0.0461664102496716,-0.08849716573305758,0.46669162171334727,-0.5988662572050694,2.691666003411213,0.15850165759314083,0.4354522136027422,0.3241875437244391
ELV,-0.13434672259739308,-0.2644020896440836,-0.406910659515169,0.02654888847614793,0.6983050359971579,0.8936114136975061,-0.037107054060144425,-0.08221891714340254,-0.9079675050972502,-0.3520802140769473,-0.8405084350609968,-0.3059917852028655,-0.6453192463665045,-0.774757652098635
TT,-0.06725187461198884,-0.033563447506374015,0.2909698060413458,0.1283242043469242,0.20398732224729757,0.06710620432220853,-0.04485018263269989,-0.08170986996045754,0.324565847585472,-0.3520802140769473,0.2715329941446666,-0.3605853454143444,-0.030110876845548664,0.017471929266803996
MCO,-0.09529249411174022,0.019140122252278666,0.32282239023223636,0.2270527917937465,0.17731395562197869,0.09193842361734077,-0.045589758354269566,-0.07997910953844453,1.007235549543955,-0.6508212136530951,-0.0429628613609576,-0.3969142512890634,0.9492748926950634,1.1601519561022149
CMG,-0.19818891884903828,-0.1013478965131404,-0.00673891603446589,0.13885317099589808,-0.30925987749472444,-0.3531883730013732,-0.04654293030054838,-0.1133839168992577,0.033324507159497994,-1.170370778133352,-1.3966988508151505,1.0496394432032867,-0.17002312963706467,-0.046129398055492106
INTC,0.1367943925714862,13.789786916541027,0.43521669055066287,0.028399210718568144,-0.35658359247512883,-0.36578979771830594,-0.04558305029389122,-0.1133839168992577,0.8161812302245164,0.5766146324315122,1.8823683222242085,9.228301136772727,-0.14352766920504817,-0.9511977259306691
KLAC,0.07346145157592247,0.011447387803861656,0.34041540735472675,0.32820754865880797,1.0097811236863645,0.8146671941473094,-0.044830927121254124,-0.08779581070533961,1.2052796610336178,-0.5014507138650212,2.1341612906368965,-0.38117128239339915,1.0379535765899757,1.4397832668993948
ABNB,-0.11600042947170881,-0.07098245669089776,0.10261749553875503,0.10946853113573382,-0.18019520027543978,-0.23495735874544502,-0.04604754728052144,-0.1133839168992577,0.3012665403513941,-1.170370778133352,-0.36960960994883774,-0.0835437078795384,0.10709775753453703,0.6421941803359198
DUK,-0.07364002915315204,-0.1840991882315732,-0.12730544544548883,0.029955314974893135,-0.09458229771998095,-0.16676141321851465,-0.04356377934172687,-0.03599742953834845,-1.2947360051829435,1.3689277182639044,0.10072467495511137,-0.24334142022066943,0.1275100765408355,0.14560359206329504
PH,-0.0701939824756135,-0.09524504479710913,0.050674113478910356,0.08139502694530103,0.8093006584057426,0.6893942072554481,-0.04144465963472222,-0.08547681911425056,0.8557900525224487,-0.3390914749649408,0.36602765588832414,-0.4106369897349681,0.03680367883735019,0.29345881254625106
CDNS,-0.08476837220259283,0.5274557523159467,0.6537871818494246,0.18416626832171779,-0.19052037445298253,-0.14785927614311548,-0.045738445649418424,-0.1133839168992577,0.019344922819051227,-1.170370778133352,0.3100410932803302,-0.3294029237843891,1.6877682617772392,0.47683072929794984
WM,-0.11225127071115043,-0.06790818041159027,0.001996780661530574,0.09309033147217317,-0.08468733913316914,-0.10264239921765077,-0.04551992696313669,-0.05592945818419842,-0.7868111074800449,-0.1767322360648605,-0.3470074568248612,-0.3305279868888344,-0.12595414953075149,-0.23843408549852468
DELL,-0.048190557454497185,-0.14997221337416816,-0.19288542759138547,-0.37445798993013635,-0.0631765595966217,-0.05334859076611957,-0.04685796784119483,-0.08134788085258554,0.34087536264932633,-1.170370778133352,0.45501705328176223,0.05980887911290194,-0.5178436382675677,-0.6369785826630704
MDLZ,-0.12635820664458433,-0.1732160068242809,-0.20659215952116208,0.03848620723722896,-0.24300667652215832,-0.27461478358991,-0.04568111344992578,-0.03245672697062331,-1.2178482913104867,0.3493116979713997,-0.6328345745674985,0.10755282995269937,-0.3511655632028922,-0.30739507523562115
MAR,-0.12970320348120506,-0.08195782661390202,0.015582551732678808,-0.22802637711041102,0.0245874209124919,-0.008872974118121532,-0.04718589064889898,-0.08077096071191454,0.8534601217990412,-0.3325971054089376,-0.14445401334809518,-0.35319045227230433,1.0344388726551164,1.6213687724371584
MSI,-0.14439374998159954,-0.06296750974526416,0.0621294408784386,0.2876000787069735,0.17774417121270963,0.1427147526238052,-0.045986547364562945,-0.07380267038537851,-0.02492376092569687,-0.41702390963697944,-0.4960518277543961,-0.3886800407620306,0.2263273294786115,0.3589181561723447
WELL,-0.007456614041887451,0.953360443374924,2.0116368268604945,0.04268737326957601,-0.29549297859133405,-0.334286235925974,-0.04392615938043922,0.10116250247262933,-0.1600597428833487,0.6155808497675316,0.81383638185766,-0.2336457775099821,1.1665106320534848,-0.2850274174245214
AON,-0.12594751148713793,-0.10886865998433479,-0.1263519970642049,0.10181205319713649,0.1798952491663644,0.24278489008180087,-0.04487986218041704,-0.08768269137156152,-0.21597808024513576,-0.6832930614331112,-0.3490671509430739,-0.3630685033427049,0.02260968217734138,0.16296889828724792
REGN,-0.13915198136262327,-0.23597849371312524,-0.26867567816298027,0.031979681618112155,1.4369852052821968,1.2775842374252226,-0.03212706725034223,-0.10622331985916465,-1.5673378998216554,-1.170370778133352,-0.7631996515454792,-0.3762550672363783,-0.111354610109028,1.3184406527526484
CI,-0.1355324389597001,-0.27845436580054406,-0.4255703435341433,0.027211202986517736,0.6135525646231608,0.7590726733373118,-0.03909273645098986,-0.08368949789413256,-1.2061986376934475,-0.22868719251288624,-0.8166469230110137,-0.3285043218158466,-0.644643341763647,-0.8138474423514783
HCA,-0.05271645964766064,-0.20967543843505387,-0.14601147746553342,-0.18521291837331713,0.755523709564374,0.508156069414856,-0.0477803502729313,-0.10105366291236763,0.9955858959269164,-0.6832930614331112,0.5683516915044368,-0.36033917252773995,-0.4126728820629306,-0.3681379159366905
PNC,-0.1295459940399254,-0.2746666713444027,-0.32170609054312027,0.02292085496928175,0.30809949520418717,0.15457491706327137,-0.03939788080906392,-0.06588415525703058,0.3012665403513941,1.083175457799763,-0.24887902768287612,-0.31972811281023883,-0.06769117276442935,1.1616526615783591
